Calories,Gender,Age,Weight,Heart_Rate,Body_Temp,Temp_Stress,Weight_Duration,Stress_Effort
54.0,1,59,51.0,93.0,39.7,3692.1,510.0,3433653.0
154.0,0,24,78.0,105.0,40.8,4284.0,2184.0,12594960.0
140.0,1,67,62.0,93.0,40.7,3785.1,1612.0,9152371.8
52.0,0,33,98.0,97.0,39.8,3860.6,980.0,3744782.0
79.0,0,34,99.0,97.0,40.1,3889.7,1485.0,5659513.5
94.0,0,40,84.0,99.0,40.4,3999.6,1428.0,6731326.8
202.0,0,22,85.0,116.0,41.0,4756.0,2380.0,15447488.0
238.0,0,66,75.0,114.0,40.7,4639.8,2025.0,14281304.4
117.0,0,42,82.0,103.0,40.2,4140.6,1558.0,8103154.2
26.0,0,42,111.0,83.0,39.5,3278.5,777.0,1904808.5
184.0,0,64,97.0,106.0,40.7,4314.2,2231.0,10518019.6
169.0,1,32,64.0,105.0,40.5,4252.5,1792.0,12502350.0
2.0,0,24,91.0,78.0,37.7,2940.6,91.0,229366.8
162.0,0,26,83.0,107.0,41.0,4387.0,2241.0,12674043.0
62.0,1,32,55.0,92.0,40.2,3698.4,715.0,4423286.4
150.0,0,51,94.0,105.0,40.4,4242.0,1974.0,9353610.0
183.0,1,40,59.0,110.0,41.1,4521.0,1593.0,13427370.0
138.0,1,34,74.0,101.0,40.9,4130.9,1850.0,10430522.5
99.0,0,48,88.0,103.0,40.0,4120.0,1320.0,6365400.0
128.0,1,21,45.0,100.0,40.6,4060.0,1035.0,9338000.0
54.0,1,31,68.0,91.0,40.3,3667.3,816.0,4004691.6
127.0,0,76,103.0,95.0,40.3,3828.5,1854.0,6546735.0
11.0,0,20,79.0,84.0,38.9,3267.6,395.0,1372392.0
66.0,0,22,73.0,94.0,40.7,3825.8,1314.0,6473253.6
49.0,0,44,84.0,91.0,39.5,3594.5,924.0,3598094.5
42.0,1,49,67.0,85.0,39.5,3357.5,670.0,2853875.0
37.0,0,49,79.0,95.0,39.5,3752.5,553.0,2495412.5
12.0,1,46,55.0,84.0,38.6,3242.4,165.0,817084.8
243.0,0,75,84.0,107.0,41.1,4397.7,2436.0,13646063.1
14.0,1,20,58.0,76.0,39.3,2986.8,290.0,1134984.0
171.0,1,33,59.0,105.0,40.6,4263.0,1652.0,12533220.0
241.0,0,68,75.0,112.0,40.8,4569.6,2100.0,14330265.6
125.0,1,58,73.0,104.0,40.6,4222.4,1460.0,8782592.0
171.0,0,23,81.0,112.0,40.6,4547.2,2106.0,13241446.4
52.0,0,79,96.0,87.0,39.7,3453.9,864.0,2704403.7
187.0,0,43,104.0,103.0,40.7,4192.1,2912.0,12090016.4
141.0,1,37,74.0,104.0,40.8,4243.2,1776.0,10591027.2
314.0,0,75,103.0,123.0,40.5,4981.5,2884.0,17156286.0
159.0,1,61,73.0,102.0,40.8,4161.6,1898.0,11036563.2
30.0,1,26,62.0,80.0,40.2,3216.0,558.0,2315520.0
176.0,1,23,72.0,110.0,40.9,4499.0,2016.0,13856920.0
211.0,0,64,82.0,111.0,40.8,4528.8,2050.0,12567420.0
29.0,1,20,68.0,85.0,39.4,3349.0,544.0,2277320.0
99.0,1,22,69.0,95.0,40.1,3809.5,1449.0,7599952.5
190.0,1,27,69.0,116.0,41.1,4767.6,1863.0,14932123.2
22.0,0,36,95.0,83.0,39.5,3278.5,665.0,1904808.5
247.0,0,59,92.0,110.0,41.0,4510.0,2760.0,14883000.0
17.0,0,36,103.0,84.0,39.0,3276.0,515.0,1375920.0
37.0,1,71,65.0,86.0,39.7,3414.2,520.0,2348969.6
117.0,1,21,67.0,103.0,40.4,4161.2,1407.0,9000675.6
52.0,0,56,90.0,91.0,39.7,3612.7,900.0,3287557.0
7.0,1,68,64.0,75.0,37.9,2842.5,128.0,426375.0
68.0,0,75,74.0,98.0,39.7,3890.6,740.0,3812788.0
74.0,0,48,84.0,89.0,40.4,3595.6,1428.0,5440142.8
154.0,0,62,91.0,97.0,40.6,3938.2,2184.0,9168129.6
165.0,1,53,60.0,104.0,40.7,4232.8,1560.0,11445491.2
96.0,0,47,89.0,97.0,39.9,3870.3,1513.0,6382124.7
77.0,0,39,91.0,101.0,39.8,4019.8,1183.0,5277997.4
86.0,1,54,63.0,92.0,40.3,3707.6,1071.0,5798686.4
129.0,0,38,104.0,101.0,40.6,4100.6,2184.0,8697372.6
151.0,1,39,51.0,100.0,40.4,4040.0,1326.0,10504000.0
197.0,0,51,81.0,106.0,40.9,4335.4,2268.0,12867467.2
77.0,0,30,92.0,104.0,40.3,4191.2,1196.0,5666502.4
22.0,1,33,61.0,90.0,39.1,3519.0,305.0,1583550.0
161.0,0,47,82.0,100.0,40.7,4070.0,2214.0,10989000.0
192.0,1,64,55.0,114.0,40.8,4651.2,1375.0,13255920.0
37.0,1,37,58.0,90.0,39.2,3528.0,464.0,2540160.0
135.0,0,41,91.0,106.0,40.5,4293.0,1820.0,9101160.0
55.0,0,61,77.0,90.0,40.0,3600.0,847.0,3564000.0
29.0,0,38,71.0,84.0,39.8,3343.2,710.0,2808288.0
52.0,0,21,88.0,97.0,39.9,3870.3,1056.0,4505029.2
2.0,1,26,73.0,69.0,37.9,2615.1,73.0,180441.9
106.0,0,48,81.0,94.0,40.6,3816.4,1701.0,7533573.6
28.0,0,71,80.0,84.0,39.0,3276.0,480.0,1651104.0
189.0,0,73,97.0,107.0,40.9,4376.3,2134.0,10301810.2
190.0,1,65,61.0,111.0,41.0,4551.0,1586.0,13134186.0
66.0,1,57,56.0,91.0,39.9,3630.9,728.0,4295354.7
135.0,0,49,93.0,99.0,40.5,4009.5,2046.0,8732691.0
23.0,0,55,79.0,97.0,38.7,3753.9,316.0,1456513.2
17.0,0,20,74.0,80.0,39.9,3192.0,888.0,3064320.0
21.0,1,45,58.0,84.0,38.9,3267.6,290.0,1372392.0
60.0,1,53,75.0,90.0,40.2,3618.0,975.0,4233060.0
51.0,1,46,58.0,93.0,39.6,3682.8,580.0,3425004.0
15.0,0,25,96.0,85.0,39.1,3323.5,480.0,1412487.5
29.0,0,22,65.0,92.0,40.0,3680.0,585.0,3047040.0
190.0,1,60,66.0,110.0,40.8,4488.0,1782.0,13329360.0
51.0,1,50,62.0,89.0,40.1,3568.9,682.0,3493953.1
95.0,1,61,56.0,95.0,40.5,3847.5,952.0,6213712.5
216.0,1,69,62.0,112.0,40.9,4580.8,1798.0,14878438.4
165.0,0,30,92.0,101.0,41.0,4141.0,2760.0,12547230.0
122.0,1,33,61.0,105.0,40.6,4263.0,1220.0,8952300.0
69.0,0,21,105.0,96.0,40.1,3849.6,1575.0,5543424.0
113.0,1,39,53.0,99.0,40.9,4049.1,1060.0,8017218.0
26.0,0,26,81.0,92.0,39.5,3634.0,567.0,2340296.0
22.0,0,44,80.0,91.0,39.2,3567.2,400.0,1623076.0
70.0,1,58,42.0,96.0,40.1,3849.6,504.0,4434739.2
9.0,0,24,83.0,83.0,39.3,3261.9,332.0,1082950.8
72.0,0,35,91.0,95.0,40.3,3828.5,1365.0,5455612.5
165.0,0,21,94.0,111.0,40.6,4506.6,2350.0,12505815.0
165.0,0,26,82.0,105.0,41.0,4305.0,2378.0,13108725.0
64.0,1,30,57.0,88.0,40.3,3546.4,855.0,4681248.0
103.0,0,27,81.0,105.0,40.5,4252.5,1458.0,8037225.0
15.0,1,32,51.0,83.0,39.1,3245.3,204.0,1077439.6
32.0,1,30,84.0,85.0,39.6,3366.0,756.0,2574990.0
68.0,1,79,57.0,85.0,40.0,3400.0,798.0,4046000.0
159.0,1,39,58.0,106.0,40.6,4303.6,1450.0,11404540.0
23.0,0,25,89.0,92.0,39.6,3643.2,534.0,2011046.4
54.0,1,23,70.0,90.0,40.1,3609.0,910.0,4222530.0
9.0,1,47,70.0,89.0,37.8,3364.2,140.0,598827.6
240.0,0,34,80.0,120.0,40.7,4884.0,2320.0,16996320.0
42.0,1,36,54.0,86.0,39.7,3414.2,540.0,2936212.0
117.0,0,63,115.0,106.0,40.0,4240.0,1610.0,6292160.0
164.0,1,37,59.0,106.0,40.6,4303.6,1534.0,11860721.6
132.0,1,50,55.0,98.0,40.8,3998.4,1265.0,9012393.6
9.0,0,62,96.0,85.0,38.2,3247.0,192.0,551990.0
74.0,1,37,67.0,94.0,40.0,3760.0,1005.0,5301600.0
116.0,1,35,69.0,96.0,40.7,3907.2,1587.0,8627097.6
42.0,0,27,79.0,102.0,39.7,4049.4,632.0,3304310.4
187.0,0,55,79.0,110.0,40.6,4466.0,1896.0,11790240.0
70.0,0,36,75.0,94.0,40.4,3797.6,1200.0,5711590.4
29.0,1,22,45.0,86.0,39.1,3362.6,315.0,2024285.2
17.0,0,20,71.0,83.0,39.8,3303.4,639.0,2467639.8
195.0,0,43,83.0,108.0,40.9,4417.2,2324.0,13357612.8
127.0,1,73,76.0,106.0,40.4,4282.4,1444.0,8624753.6
39.0,0,22,82.0,87.0,39.9,3471.3,1148.0,4228043.4
28.0,0,67,64.0,88.0,38.9,3423.2,384.0,1807449.6
68.0,0,25,100.0,93.0,40.3,3747.9,1600.0,5576875.2
91.0,1,41,63.0,97.0,40.5,3928.5,1071.0,6478096.5
89.0,0,49,81.0,97.0,40.2,3899.4,1296.0,6051868.8
10.0,1,58,53.0,89.0,37.7,3355.3,106.0,597243.4
185.0,0,27,80.0,111.0,41.2,4573.2,2240.0,14213505.6
16.0,1,33,76.0,79.0,38.7,3057.3,380.0,1207633.5
97.0,1,59,58.0,91.0,40.3,3667.3,1102.0,6340761.7
44.0,0,21,77.0,92.0,40.2,3698.4,1001.0,4423286.4
56.0,1,65,59.0,95.0,40.0,3800.0,590.0,3610000.0
112.0,0,22,88.0,103.0,40.4,4161.2,1848.0,9000675.6
37.0,0,55,91.0,81.0,39.8,3223.8,910.0,2611278.0
24.0,0,22,82.0,86.0,39.8,3422.8,738.0,2649247.2
216.0,1,35,38.0,112.0,40.5,4536.0,1140.0,15240960.0
106.0,0,58,101.0,101.0,40.1,4050.1,1515.0,6135901.5
57.0,0,45,103.0,85.0,39.9,3391.5,1442.0,4035885.0
119.0,0,62,99.0,97.0,40.3,3909.1,1782.0,6825288.6
96.0,1,74,60.0,97.0,40.1,3889.7,960.0,6036814.4
33.0,1,48,46.0,88.0,39.5,3476.0,322.0,2141216.0
106.0,0,23,73.0,100.0,40.7,4070.0,1679.0,9361000.0
156.0,0,31,90.0,106.0,41.0,4346.0,2250.0,11516900.0
75.0,0,53,98.0,92.0,40.4,3716.8,1372.0,4787238.4
130.0,0,73,89.0,99.0,40.6,4019.4,1602.0,7162570.8
142.0,1,27,66.0,113.0,40.5,4576.5,1386.0,10860034.5
121.0,0,40,83.0,99.0,40.5,4009.5,1826.0,8732691.0
143.0,1,66,66.0,99.0,40.7,4029.3,1584.0,9573616.8
123.0,1,46,73.0,105.0,40.7,4273.5,1460.0,8974350.0
186.0,1,75,62.0,108.0,41.1,4438.8,1612.0,12464150.4
53.0,0,33,67.0,94.0,40.3,3788.2,871.0,4629180.4
170.0,1,49,59.0,104.0,40.8,4243.2,1593.0,11914905.6
78.0,1,37,67.0,97.0,40.2,3899.4,1005.0,5673627.0
182.0,1,43,70.0,113.0,40.5,4576.5,1820.0,13445757.0
55.0,1,66,82.0,92.0,40.0,3680.0,902.0,3724160.0
150.0,1,51,59.0,101.0,40.6,4100.6,1475.0,10354015.0
21.0,1,33,56.0,80.0,39.9,3192.0,336.0,1532160.0
26.0,0,48,72.0,90.0,39.0,3510.0,432.0,1895400.0
90.0,0,43,95.0,93.0,40.5,3766.5,1710.0,6305121.0
91.0,0,48,75.0,99.0,40.7,4029.3,1200.0,6382411.2
79.0,0,34,87.0,95.0,40.3,3828.5,1479.0,6183027.5
195.0,1,61,66.0,107.0,41.1,4397.7,1914.0,13646063.1
57.0,1,48,75.0,101.0,39.9,4029.9,750.0,4070199.0
96.0,1,30,57.0,98.0,40.5,3969.0,1026.0,7001316.0
39.0,1,79,61.0,93.0,39.7,3692.1,427.0,2403557.1
18.0,1,67,73.0,85.0,38.6,3281.0,292.0,1115540.0
17.0,0,60,84.0,85.0,39.3,3340.5,336.0,1135770.0
82.0,1,57,76.0,97.0,40.3,3909.1,1140.0,5687740.5
110.0,0,34,96.0,101.0,40.5,4090.5,1824.0,7849669.5
161.0,1,42,56.0,106.0,40.8,4324.8,1400.0,11460720.0
164.0,0,38,82.0,107.0,40.8,4365.6,2050.0,11677980.0
15.0,0,43,83.0,81.0,39.5,3199.5,415.0,1295797.5
85.0,0,76,99.0,96.0,40.2,3859.2,1188.0,4445798.4
128.0,0,37,79.0,101.0,40.6,4100.6,1817.0,9525693.8
59.0,0,23,98.0,94.0,40.2,3778.8,1372.0,4972900.8
6.0,0,21,108.0,84.0,37.9,3183.6,216.0,534844.8
82.0,1,20,54.0,92.0,40.2,3698.4,972.0,6124550.4
148.0,1,23,62.0,105.0,40.5,4252.5,1550.0,11162812.5
8.0,1,20,65.0,76.0,38.2,2903.2,195.0,661929.6
53.0,1,25,71.0,86.0,40.3,3465.8,994.0,4172823.2
85.0,1,24,50.0,98.0,40.2,3939.6,800.0,6177292.8
120.0,1,29,57.0,99.0,40.9,4049.1,1254.0,8818939.8
205.0,0,43,106.0,107.0,40.7,4354.9,2968.0,13047280.4
13.0,1,26,66.0,80.0,39.1,3128.0,264.0,1000960.0
192.0,1,76,77.0,107.0,40.6,4344.2,2156.0,13015223.2
18.0,0,43,89.0,91.0,38.7,3521.7,356.0,1281898.8
44.0,0,73,94.0,92.0,39.3,3615.6,658.0,2328446.4
172.0,0,42,104.0,103.0,41.3,4253.9,2704.0,11391944.2
158.0,1,23,65.0,105.0,40.4,4242.0,1755.0,12026070.0
11.0,0,22,76.0,82.0,39.5,3239.0,456.0,1593588.0
108.0,0,28,77.0,96.0,40.9,3926.4,1925.0,9423360.0
112.0,1,20,64.0,96.0,40.5,3888.0,1472.0,8584704.0
66.0,1,36,65.0,92.0,39.7,3652.4,910.0,4704291.2
36.0,0,26,104.0,88.0,39.7,3493.6,1040.0,3074368.0
19.0,0,59,72.0,89.0,38.7,3444.3,288.0,1226170.8
49.0,1,22,50.0,94.0,39.5,3713.0,500.0,3490220.0
149.0,1,50,70.0,100.0,40.6,4060.0,1820.0,10556000.0
4.0,0,22,77.0,81.0,38.6,3126.6,154.0,506509.2
206.0,1,52,70.0,115.0,40.6,4669.0,1960.0,15034180.0
111.0,1,31,66.0,94.0,40.9,3844.6,1518.0,8312025.2
226.0,0,68,98.0,105.0,41.1,4315.5,2744.0,12687570.0
56.0,1,48,65.0,94.0,39.3,3694.2,715.0,3819802.8
30.0,0,31,94.0,92.0,39.7,3652.4,658.0,2352145.6
67.0,1,23,60.0,91.0,40.2,3658.2,900.0,4993443.0
111.0,0,24,78.0,102.0,40.7,4151.4,1716.0,9315741.6
199.0,0,58,75.0,107.0,40.7,4354.9,2025.0,12581306.1
85.0,1,32,69.0,102.0,40.3,4110.6,1035.0,6289218.0
6.0,1,21,47.0,77.0,38.1,2933.7,94.0,451789.8
219.0,0,63,98.0,105.0,40.9,4294.5,2744.0,12625830.0
162.0,0,77,82.0,102.0,39.9,4069.8,1722.0,8717511.6
190.0,0,49,85.0,110.0,40.5,4455.0,2125.0,12251250.0
190.0,0,26,91.0,108.0,40.7,4395.6,2730.0,14241744.0
40.0,1,53,64.0,87.0,39.5,3436.5,576.0,2690779.5
40.0,1,31,77.0,92.0,40.1,3689.2,693.0,3054657.6
8.0,1,32,66.0,75.0,38.5,2887.5,198.0,649687.5
31.0,1,35,71.0,85.0,39.8,3383.0,568.0,2300440.0
130.0,1,66,57.0,100.0,40.7,4070.0,1197.0,8547000.0
32.0,1,40,60.0,89.0,39.9,3551.1,420.0,2212335.3
139.0,0,62,87.0,97.0,40.6,3938.2,1914.0,8404118.8
12.0,1,24,58.0,88.0,38.5,3388.0,174.0,894432.0
55.0,0,37,87.0,96.0,39.5,3792.0,957.0,4004352.0
48.0,0,49,86.0,95.0,39.4,3743.0,774.0,3200265.0
160.0,0,32,99.0,107.0,40.4,4322.8,2376.0,11100950.4
67.0,1,46,62.0,94.0,39.9,3750.6,806.0,4583233.2
178.0,0,59,75.0,105.0,41.2,4326.0,1875.0,11355750.0
79.0,1,42,68.0,91.0,40.4,3676.4,1156.0,5687390.8
32.0,0,44,85.0,85.0,39.6,3366.0,765.0,2574990.0
140.0,1,74,77.0,103.0,40.4,4161.2,1694.0,9429279.2
86.0,0,68,99.0,92.0,40.3,3707.6,1386.0,4775388.8
97.0,0,58,84.0,97.0,40.3,3909.1,1344.0,6066923.2
217.0,0,32,80.0,117.0,40.7,4761.9,2240.0,15599984.4
88.0,0,34,93.0,91.0,40.6,3694.6,1953.0,7060380.6
127.0,1,23,58.0,106.0,40.3,4271.8,1218.0,9509026.8
32.0,1,52,69.0,88.0,39.2,3449.6,483.0,2124953.6
19.0,1,28,63.0,85.0,39.1,3323.5,315.0,1412487.5
121.0,1,47,66.0,103.0,40.7,4192.1,1320.0,8635726.0
40.0,0,24,68.0,92.0,39.8,3661.6,816.0,4042406.4
48.0,1,73,60.0,91.0,39.8,3621.8,540.0,2966254.2
195.0,0,76,103.0,100.0,40.4,4040.0,2575.0,10100000.0
52.0,0,65,69.0,91.0,39.9,3630.9,690.0,3304119.0
8.0,0,29,71.0,81.0,39.1,3167.1,284.0,1026140.4
136.0,0,20,81.0,104.0,40.8,4243.2,2106.0,11473612.8
20.0,0,33,90.0,86.0,39.1,3362.6,540.0,1735101.6
11.0,1,33,61.0,83.0,38.7,3212.1,183.0,799812.9
144.0,0,34,72.0,103.0,40.7,4192.1,1872.0,11226443.8
59.0,1,43,60.0,89.0,40.1,3568.9,780.0,4129217.3
53.0,1,47,74.0,97.0,39.8,3860.6,740.0,3744782.0
38.0,1,65,82.0,90.0,39.2,3528.0,656.0,2540160.0
152.0,1,22,62.0,99.0,40.8,4039.2,1798.0,11596543.2
34.0,0,28,85.0,94.0,39.4,3703.6,680.0,2785107.2
12.0,1,30,60.0,87.0,38.7,3366.9,180.0,878760.9
1.0,0,20,84.0,76.0,37.8,2872.8,84.0,218332.8
197.0,0,32,96.0,110.0,40.9,4499.0,2688.0,13856920.0
124.0,1,56,66.0,103.0,40.0,4120.0,1320.0,8487200.0
120.0,0,67,90.0,106.0,40.3,4271.8,1350.0,6792162.0
48.0,0,62,105.0,88.0,39.7,3493.6,945.0,2766931.2
86.0,1,33,73.0,97.0,40.4,3918.8,1241.0,6462101.2
185.0,0,46,96.0,108.0,40.3,4352.4,2400.0,11751480.0
49.0,0,79,91.0,90.0,39.6,3564.0,728.0,2566080.0
49.0,1,57,57.0,85.0,40.0,3400.0,627.0,3179000.0
48.0,1,49,66.0,87.0,39.9,3471.3,726.0,3322034.1
81.0,0,41,87.0,100.0,40.3,4030.0,1218.0,5642000.0
137.0,0,38,77.0,112.0,40.3,4513.6,1463.0,9604940.8
115.0,0,28,84.0,98.0,40.6,3978.8,2016.0,9358137.6
93.0,0,31,84.0,98.0,40.6,3978.8,1596.0,7408525.6
34.0,0,48,93.0,87.0,39.5,3436.5,744.0,2391804.0
170.0,0,41,80.0,106.0,40.6,4303.6,2080.0,11860721.6
38.0,0,71,103.0,92.0,39.1,3597.2,618.0,1985654.4
139.0,1,30,64.0,99.0,40.7,4029.3,1664.0,10371418.2
86.0,1,30,67.0,94.0,40.5,3807.0,1206.0,6441444.0
174.0,1,29,59.0,111.0,40.9,4539.9,1534.0,13102151.4
14.0,0,34,88.0,82.0,39.1,3206.2,440.0,1314542.0
197.0,0,42,76.0,108.0,40.6,4384.8,2204.0,13733193.6
107.0,1,51,68.0,105.0,40.4,4242.0,1156.0,7571970.0
106.0,0,35,92.0,100.0,40.5,4050.0,1748.0,7695000.0
11.0,1,28,68.0,85.0,38.6,3281.0,204.0,836655.0
25.0,1,33,80.0,90.0,39.0,3510.0,480.0,1895400.0
120.0,1,22,56.0,98.0,40.5,3969.0,1288.0,8946126.0
151.0,0,64,73.0,102.0,40.5,4131.0,1606.0,9269964.0
91.0,1,57,57.0,91.0,40.1,3649.1,1026.0,5977225.8
95.0,1,42,56.0,95.0,40.5,3847.5,1008.0,6579225.0
119.0,0,24,91.0,101.0,40.8,4120.8,2093.0,9572618.4
10.0,0,49,80.0,82.0,38.4,3148.8,240.0,774604.8
96.0,0,32,81.0,99.0,40.2,3979.8,1539.0,7486003.8
92.0,0,78,80.0,98.0,40.1,3929.8,1040.0,5006565.2
159.0,1,53,63.0,107.0,40.7,4354.9,1512.0,11183383.2
169.0,0,68,98.0,105.0,40.4,4242.0,2058.0,9353610.0
93.0,0,47,108.0,98.0,40.2,3939.6,1620.0,5791212.0
83.0,1,51,56.0,96.0,40.6,3897.6,840.0,5612544.0
116.0,1,64,59.0,92.0,40.6,3735.2,1298.0,7560044.8
75.0,0,51,94.0,87.0,40.1,3488.7,1598.0,5159787.3
137.0,1,23,55.0,98.0,40.8,3998.4,1430.0,10187923.2
79.0,1,42,48.0,94.0,40.5,3807.0,720.0,5367870.0
23.0,0,23,75.0,88.0,39.4,3467.2,600.0,2440908.8
19.0,0,70,98.0,83.0,39.1,3245.3,392.0,1077439.6
52.0,0,53,94.0,88.0,40.0,3520.0,1034.0,3407360.0
76.0,0,28,84.0,98.0,40.1,3929.8,1344.0,6161926.4
47.0,1,48,80.0,92.0,40.0,3680.0,800.0,3385600.0
124.0,1,43,61.0,99.0,40.6,4019.4,1342.0,8754253.2
28.0,1,21,71.0,89.0,39.8,3542.2,497.0,2206790.6
127.0,0,26,92.0,104.0,40.6,4222.4,2024.0,9660851.2
101.0,1,53,67.0,95.0,40.0,3800.0,1273.0,6859000.0
150.0,1,32,68.0,103.0,40.9,4212.7,1768.0,11281610.6
34.0,0,24,105.0,90.0,39.8,3582.0,945.0,2901420.0
56.0,0,30,94.0,93.0,40.2,3738.6,1222.0,4519967.4
158.0,1,31,69.0,104.0,41.1,4274.4,1863.0,12002515.2
129.0,0,21,87.0,107.0,40.6,4344.2,1914.0,10226246.8
44.0,0,35,86.0,93.0,39.8,3701.4,860.0,3442302.0
66.0,0,56,105.0,94.0,39.7,3731.8,1155.0,3858681.2
181.0,1,34,51.0,107.0,40.8,4365.6,1428.0,13079337.6
79.0,1,29,58.0,101.0,40.1,4050.1,812.0,5726841.4
145.0,1,23,51.0,113.0,40.5,4576.5,1071.0,10860034.5
180.0,1,22,62.0,110.0,40.7,4477.0,1736.0,13789160.0
81.0,0,42,82.0,98.0,40.4,3959.2,1230.0,5820024.0
75.0,1,40,73.0,95.0,40.5,3847.5,1095.0,5482687.5
4.0,0,28,83.0,79.0,38.1,3009.9,166.0,475564.2
110.0,0,49,102.0,100.0,40.5,4050.0,1734.0,6885000.0
35.0,0,28,79.0,93.0,39.6,3682.8,711.0,3082503.6
23.0,0,56,94.0,86.0,39.0,3354.0,470.0,1442220.0
175.0,1,41,61.0,103.0,41.2,4243.6,1769.0,12675633.2
137.0,0,38,96.0,95.0,40.6,3857.0,2592.0,9893205.0
166.0,1,21,48.0,106.0,40.6,4303.6,1296.0,12316903.2
136.0,0,73,90.0,94.0,40.5,3807.0,1890.0,7515018.0
156.0,0,48,91.0,102.0,40.4,4120.8,2184.0,10087718.4
37.0,1,53,71.0,89.0,39.7,3533.3,568.0,2515709.6
97.0,0,43,82.0,102.0,40.0,4080.0,1312.0,6658560.0
77.0,0,20,71.0,99.0,40.3,3989.7,1278.0,7109645.4
156.0,0,22,85.0,105.0,40.6,4263.0,2380.0,12533220.0
58.0,0,50,95.0,93.0,40.1,3729.3,1045.0,3815073.9
53.0,0,46,89.0,95.0,39.9,3790.5,890.0,3600975.0
108.0,1,40,62.0,100.0,40.5,4050.0,1178.0,7695000.0
56.0,1,71,65.0,90.0,40.0,3600.0,715.0,3564000.0
103.0,0,20,76.0,106.0,40.3,4271.8,1444.0,8603405.2
164.0,0,68,98.0,101.0,40.1,4050.1,2156.0,8999322.2
73.0,0,50,73.0,98.0,40.1,3929.8,949.0,5006565.2
3.0,0,24,71.0,78.0,38.2,2979.6,142.0,464817.6
80.0,1,25,57.0,99.0,40.2,3979.8,855.0,5910003.0
88.0,0,34,103.0,96.0,40.4,3878.4,1751.0,6329548.8
74.0,1,42,75.0,98.0,40.3,3949.4,1050.0,5418576.8
94.0,1,29,40.0,101.0,40.0,4040.0,640.0,6528640.0
20.0,0,40,66.0,87.0,39.1,3401.7,396.0,1775687.4
41.0,1,77,76.0,85.0,39.3,3340.5,684.0,2555482.5
112.0,0,46,83.0,98.0,41.0,4018.0,1660.0,7875280.0
69.0,1,78,71.0,96.0,39.7,3811.2,852.0,4390502.4
130.0,0,35,92.0,99.0,40.9,4049.1,2208.0,9620661.6
100.0,0,21,100.0,98.0,40.6,3978.8,2100.0,8188370.4
169.0,1,45,57.0,104.0,40.6,4222.4,1539.0,11856499.2
183.0,1,56,65.0,108.0,41.0,4428.0,1755.0,12912048.0
211.0,1,74,66.0,110.0,40.8,4488.0,1914.0,14316720.0
23.0,0,46,83.0,86.0,39.6,3405.6,498.0,1757289.6
58.0,0,21,92.0,95.0,40.0,3800.0,1288.0,5054000.0
5.0,0,26,75.0,77.0,39.2,3018.4,300.0,929667.2
62.0,0,63,79.0,90.0,39.8,3582.0,948.0,3868560.0
14.0,1,34,51.0,90.0,38.7,3483.0,153.0,940410.0
196.0,0,68,106.0,107.0,40.5,4333.5,2438.0,10664743.5
82.0,0,56,87.0,91.0,39.9,3630.9,1392.0,5286590.4
163.0,0,21,78.0,108.0,40.7,4395.6,2184.0,13292294.4
108.0,0,20,73.0,99.0,40.7,4029.3,1825.0,9972517.5
87.0,1,35,62.0,102.0,40.3,4110.6,930.0,6289218.0
91.0,0,25,97.0,99.0,40.4,3999.6,1746.0,7127287.2
186.0,1,62,44.0,108.0,40.8,4406.4,1144.0,12373171.2
34.0,1,63,66.0,83.0,39.4,3270.2,528.0,2171412.8
61.0,1,46,57.0,97.0,40.2,3899.4,627.0,4160659.8
113.0,0,46,80.0,97.0,40.5,3928.5,1680.0,8002354.5
11.0,0,24,87.0,82.0,39.2,3214.4,435.0,1317904.0
42.0,0,43,83.0,83.0,40.3,3344.9,1079.0,3609147.1
7.0,1,27,59.0,81.0,38.3,3102.3,118.0,502572.6
86.0,0,65,80.0,96.0,39.9,3830.4,1120.0,5148057.6
35.0,1,63,50.0,88.0,39.4,3467.2,350.0,2135795.2
146.0,0,59,104.0,102.0,40.5,4131.0,2080.0,8427240.0
38.0,1,34,51.0,97.0,39.2,3802.4,357.0,2581829.6
179.0,1,57,70.0,105.0,41.2,4326.0,1960.0,12718440.0
30.0,0,28,94.0,85.0,39.7,3374.5,940.0,2868325.0
71.0,0,31,98.0,97.0,40.3,3909.1,1372.0,5308557.8
65.0,1,30,66.0,87.0,40.2,3497.4,1056.0,4868380.8
5.0,0,38,77.0,80.0,38.6,3088.0,154.0,494080.0
190.0,1,54,71.0,107.0,40.5,4333.5,2059.0,13446850.5
36.0,0,54,100.0,82.0,39.6,3247.2,900.0,2396433.6
64.0,0,31,97.0,92.0,40.5,3726.0,1455.0,5141880.0
240.0,0,73,69.0,109.0,40.8,4447.2,2001.0,14057599.2
212.0,1,75,57.0,114.0,41.0,4674.0,1539.0,14386572.0
108.0,0,39,73.0,97.0,40.5,3928.5,1606.0,8383419.0
15.0,0,26,87.0,87.0,39.2,3410.4,435.0,1483524.0
153.0,1,28,59.0,111.0,41.0,4551.0,1357.0,11618703.0
53.0,0,58,91.0,91.0,39.6,3603.6,910.0,3279276.0
142.0,0,79,108.0,99.0,41.0,4059.0,1944.0,7233138.0
74.0,1,26,58.0,95.0,40.2,3819.0,870.0,5442075.0
150.0,1,53,57.0,105.0,40.7,4273.5,1311.0,10320502.5
85.0,1,33,53.0,94.0,40.0,3760.0,901.0,6008480.0
